trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
434,18:12:00,18:12:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
434,18:16:00,18:16:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
434,18:20:00,18:20:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
434,18:24:00,18:24:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
434,18:29:00,18:29:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
434,18:34:00,18:34:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
434,18:38:00,18:38:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
434,18:44:00,18:44:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
434,18:52:00,18:52:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
424,09:37:00,09:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
424,09:41:00,09:41:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
424,09:48:00,09:48:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
424,09:54:00,09:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
424,10:00:00,10:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
424,10:04:00,10:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
424,10:08:00,10:08:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
424,10:11:00,10:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
424,10:15:00,10:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
424,10:18:00,10:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
424,10:26:00,10:26:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
424,10:29:00,10:29:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
424,10:34:00,10:34:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
424,10:39:00,10:39:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
424,10:42:00,10:42:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
424,10:46:00,10:46:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
424,10:50:00,10:50:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
424,10:54:00,10:54:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
424,10:59:00,10:59:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
424,11:04:00,11:04:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
424,11:08:00,11:08:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
424,11:14:00,11:14:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
424,11:22:00,11:22:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
436,18:37:00,18:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
436,18:41:00,18:41:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
436,18:48:00,18:48:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
436,18:54:00,18:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
436,19:00:00,19:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
436,19:04:00,19:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
436,19:08:00,19:08:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
436,19:11:00,19:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
436,19:15:00,19:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
436,19:18:00,19:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
436,19:26:00,19:26:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
436,19:29:00,19:29:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
436,19:34:00,19:34:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
436,19:39:00,19:39:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
436,19:42:00,19:42:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
436,19:46:00,19:46:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
436,19:50:00,19:50:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
436,19:54:00,19:54:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
436,19:59:00,19:59:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
436,20:04:00,20:04:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
436,20:08:00,20:08:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
436,20:14:00,20:14:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
436,20:22:00,20:22:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
426,11:07:00,11:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
426,11:11:00,11:11:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
426,11:18:00,11:18:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
426,11:24:00,11:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
426,11:30:00,11:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
426,11:34:00,11:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
426,11:38:00,11:38:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
426,11:41:00,11:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
426,11:45:00,11:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
426,11:48:00,11:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
426,11:56:00,11:56:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
426,11:59:00,11:59:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
426,12:04:00,12:04:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
426,12:09:00,12:09:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
426,12:12:00,12:12:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
426,12:16:00,12:16:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
426,12:20:00,12:20:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
426,12:24:00,12:24:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
426,12:29:00,12:29:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
426,12:34:00,12:34:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
426,12:38:00,12:38:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
426,12:44:00,12:44:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
426,12:52:00,12:52:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
438,20:07:00,20:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
438,20:11:00,20:11:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
438,20:18:00,20:18:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
438,20:24:00,20:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
438,20:30:00,20:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
438,20:34:00,20:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
438,20:38:00,20:38:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
438,20:41:00,20:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
438,20:45:00,20:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
438,20:48:00,20:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
438,20:56:00,20:56:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
438,20:59:00,20:59:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
438,21:04:00,21:04:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
438,21:09:00,21:09:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
438,21:12:00,21:12:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
438,21:16:00,21:16:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
438,21:20:00,21:20:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
438,21:24:00,21:24:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
438,21:29:00,21:29:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
438,21:34:00,21:34:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
438,21:38:00,21:38:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
438,21:44:00,21:44:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
438,21:52:00,21:52:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
428,12:37:00,12:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
428,12:41:00,12:41:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
428,12:48:00,12:48:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
428,12:54:00,12:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
428,13:00:00,13:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
428,13:04:00,13:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
428,13:08:00,13:08:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
428,13:11:00,13:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
428,13:15:00,13:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
428,13:18:00,13:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
428,13:26:00,13:26:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
428,13:29:00,13:29:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
428,13:34:00,13:34:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
428,13:39:00,13:39:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
428,13:42:00,13:42:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
428,13:46:00,13:46:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
428,13:50:00,13:50:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
428,13:54:00,13:54:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
428,13:59:00,13:59:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
428,14:04:00,14:04:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
428,14:08:00,14:08:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
428,14:14:00,14:14:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
428,14:22:00,14:22:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
440,21:37:00,21:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
440,21:41:00,21:41:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
440,21:48:00,21:48:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
440,21:54:00,21:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
440,22:00:00,22:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
440,22:04:00,22:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
440,22:08:00,22:08:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
440,22:11:00,22:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
440,22:15:00,22:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
440,22:18:00,22:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
440,22:26:00,22:26:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
440,22:29:00,22:29:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
440,22:34:00,22:34:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
440,22:39:00,22:39:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
440,22:42:00,22:42:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
440,22:46:00,22:46:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
440,22:50:00,22:50:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
440,22:54:00,22:54:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
440,22:59:00,22:59:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
440,23:04:00,23:04:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
440,23:08:00,23:08:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
440,23:14:00,23:14:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
440,23:22:00,23:22:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
430,14:07:00,14:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
430,14:11:00,14:11:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
430,14:18:00,14:18:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
430,14:24:00,14:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
430,14:30:00,14:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
430,14:34:00,14:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
430,14:38:00,14:38:00,70072,7,San Jose Diridon,0,0,24756.826853644,1,,,,,1,1,,,,
430,14:41:00,14:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
430,14:45:00,14:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
430,14:48:00,14:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
430,14:56:00,14:56:00,70122,11,San Jose Diridon,0,0,35663.0956204566,1,,,,,1,1,,,,
430,14:59:00,14:59:00,70132,12,San Jose Diridon,0,0,37653.3352181415,1,,,,,1,1,,,,
430,15:04:00,15:04:00,70142,13,San Jose Diridon,0,0,41145.9533398168,1,,,,,1,1,,,,
430,15:09:00,15:09:00,70152,14,San Jose Diridon,0,0,44996.9043536547,1,,,,,1,1,,,,
430,15:12:00,15:12:00,70162,15,San Jose Diridon,0,0,46750.9966232461,1,,,,,1,1,,,,
430,15:16:00,15:16:00,70172,16,San Jose Diridon,0,0,48761.1923371609,1,,,,,1,1,,,,
430,15:20:00,15:20:00,70192,17,San Jose Diridon,0,0,51309.4622419365,1,,,,,1,1,,,,
430,15:24:00,15:24:00,70202,18,San Jose Diridon,0,0,55249.1473528923,1,,,,,1,1,,,,
430,15:29:00,15:29:00,70212,19,San Jose Diridon,0,0,58357.5616282559,1,,,,,1,1,,,,
430,15:34:00,15:34:00,70222,20,San Jose Diridon,0,0,62670.079048403,1,,,,,1,1,,,,
430,15:38:00,15:38:00,70232,21,San Jose Diridon,0,0,65860.0228218494,1,,,,,1,1,,,,
430,15:44:00,15:44:00,70242,22,San Jose Diridon,0,0,71749.7029533346,1,,,,,1,1,,,,
430,15:52:00,15:52:00,70262,23,San Jose Diridon,0,0,75874.99075831,1,,,,,1,1,,,,
802,12:04:00,12:04:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
802,12:19:00,12:19:00,70062,2,San Jose Diridon,0,0,21726.9716973672,1,,,,,1,1,,,,
802,12:26:00,12:26:00,70092,3,San Jose Diridon,0,0,28346.2017583654,1,,,,,1,1,,,,
802,12:32:00,12:32:00,70122,4,San Jose Diridon,0,0,35185.4286394836,1,,,,,1,1,,,,
802,12:38:00,12:38:00,70142,5,San Jose Diridon,0,0,40662.670683966,1,,,,,1,1,,,,
802,12:45:00,12:45:00,70172,6,San Jose Diridon,0,0,48272.957287429,1,,,,,1,1,,,,
802,12:54:00,12:54:00,70212,7,San Jose Diridon,0,0,57865.5399571693,1,,,,,1,1,,,,
802,13:00:00,13:00:00,70222,8,San Jose Diridon,0,0,62178.7914852339,1,,,,,1,1,,,,
802,13:13:00,13:13:00,70262,9,San Jose Diridon,0,0,75371.82149471,1,,,,,1,1,,,,
804,19:34:00,19:34:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
804,19:49:00,19:49:00,70062,2,San Jose Diridon,0,0,21726.9716973672,1,,,,,1,1,,,,
804,19:56:00,19:56:00,70092,3,San Jose Diridon,0,0,28346.2017583654,1,,,,,1,1,,,,
804,20:02:00,20:02:00,70122,4,San Jose Diridon,0,0,35185.4286394836,1,,,,,1,1,,,,
804,20:08:00,20:08:00,70142,5,San Jose Diridon,0,0,40662.670683966,1,,,,,1,1,,,,
804,20:15:00,20:15:00,70172,6,San Jose Diridon,0,0,48272.957287429,1,,,,,1,1,,,,
804,20:24:00,20:24:00,70212,7,San Jose Diridon,0,0,57865.5399571693,1,,,,,1,1,,,,
804,20:30:00,20:30:00,70222,8,San Jose Diridon,0,0,62178.7914852339,1,,,,,1,1,,,,
804,20:43:00,20:43:00,70262,9,San Jose Diridon,0,0,75371.82149471,1,,,,,1,1,,,,
shuttle434,19:07:00,19:07:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle434,19:17:00,19:17:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle424,11:37:00,11:37:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle424,11:47:00,11:47:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle435,17:16:00,17:16:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle435,17:28:00,17:28:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle425,09:46:00,09:46:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle425,09:58:00,09:58:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle437,18:41:00,18:41:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle437,18:53:00,18:53:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle426,13:07:00,13:07:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle426,13:17:00,13:17:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle438,22:07:00,22:07:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle438,22:17:00,22:17:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle427,11:11:00,11:11:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle427,11:23:00,11:23:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle439,20:11:00,20:11:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle439,20:23:00,20:23:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle428,14:37:00,14:37:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle428,14:47:00,14:47:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle441,21:41:00,21:41:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle441,21:53:00,21:53:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle429,12:41:00,12:41:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle429,12:53:00,12:53:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle801,09:24:00,09:24:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle801,09:36:00,09:36:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle430,16:07:00,16:07:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle430,16:17:00,16:17:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle802,13:28:00,13:28:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle802,13:38:00,13:38:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle431,14:11:00,14:11:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle431,14:23:00,14:23:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle803,16:54:00,16:54:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle803,17:06:00,17:06:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle432,17:37:00,17:37:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle432,17:47:00,17:47:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle804,20:58:00,20:58:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle804,21:08:00,21:08:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle422,10:07:00,10:07:00,777402,1,Tamien,0,0,0,1,,,,,1,1,,,,
shuttle422,10:17:00,10:17:00,777403,2,Tamien,0,0,7489.24322411,1,,,,,1,1,,,,
shuttle433,15:41:00,15:41:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle433,15:53:00,15:53:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
shuttle423,08:11:00,08:11:00,777403,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
shuttle423,08:23:00,08:23:00,777402,2,San Jose Diridon,0,0,3430.7033897,1,,,,,1,1,,,,
423,08:38:00,08:38:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
423,08:43:00,08:43:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
423,08:49:00,08:49:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
423,08:53:00,08:53:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
423,08:59:00,08:59:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
423,09:03:00,09:03:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
423,09:07:00,09:07:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
423,09:12:00,09:12:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
423,09:15:00,09:15:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
423,09:19:00,09:19:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
423,09:23:00,09:23:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
423,09:28:00,09:28:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
423,09:32:00,09:32:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
423,09:39:00,09:39:00,70101,14,San Francisco,0,0,44903.2140365509,1,,,,,1,1,,,,
423,09:42:00,09:42:00,70091,15,San Francisco,0,0,47038.5540636453,1,,,,,1,1,,,,
423,09:46:00,09:46:00,70081,16,San Francisco,0,0,49362.9709178215,1,,,,,1,1,,,,
423,09:50:00,09:50:00,70071,17,San Francisco,0,0,51135.7991216082,1,,,,,1,1,,,,
423,09:53:00,09:53:00,70061,18,San Francisco,0,0,53686.3446483107,1,,,,,1,1,,,,
423,09:58:00,09:58:00,70051,19,San Francisco,0,0,57838.8074415049,1,,,,,1,1,,,,
423,10:03:00,10:03:00,70041,20,San Francisco,0,0,60807.7839471808,1,,,,,1,1,,,,
423,10:09:00,10:09:00,70031,21,San Francisco,0,0,67482.9683161956,1,,,,,1,1,,,,
423,10:15:00,10:15:00,70021,22,San Francisco,0,0,72901.4319923043,1,,,,,1,1,,,,
423,10:22:00,10:22:00,70011,23,San Francisco,0,0,75424.5777924201,1,,,,,1,1,,,,
439,20:38:00,20:38:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
439,20:43:00,20:43:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
439,20:49:00,20:49:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
439,20:53:00,20:53:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
439,20:59:00,20:59:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
